1.44	-0.04	-0.29	-0.31
1.46	-0.04	-0.29	-0.31
1.48	-0.05	-0.27	-0.16
1.50	-0.05	-0.27	-0.16
1.52	-0.05	-0.22	0.00
1.54	-0.05	-0.20	-0.16
1.56	-0.05	-0.16	0.00
1.58	-0.06	-0.16	-0.16
1.60	-0.06	-0.12	0.00
1.62	-0.06	-0.08	0.00
1.64	-0.06	-0.06	0.00
1.66	-0.05	-0.02	0.16
1.68	-0.05	0.00	0.16
1.70	-0.05	0.04	0.16
1.72	-0.04	0.06	0.16
1.74	-0.04	0.12	0.31
1.76	-0.03	0.16	0.31
1.78	-0.03	0.18	0.16
1.80	-0.03	0.20	0.16
1.82	-0.02	0.22	0.31
1.84	-0.02	0.22	0.16
1.86	-0.01	0.22	0.16
1.88	-0.01	0.24	0.31
1.90	-0.00	0.22	0.16
1.92	0.00	0.20	0.16
1.94	0.01	0.22	0.31
1.96	0.01	0.22	0.16
1.98	0.01	0.20	0.16
2.00	0.01	0.16	-0.16
2.02	0.02	0.18	0.31
2.04	0.02	0.16	0.16
2.06	0.02	0.14	0.00
2.08	0.02	0.12	0.00
2.10	0.02	0.10	0.16
2.12	0.02	0.08	0.00
2.14	0.02	0.04	-0.16
2.16	0.01	0.02	-0.31
2.18	0.01	-0.04	-0.16
2.20	0.00	-0.10	-0.31
2.22	0.00	-0.12	-0.16
2.24	-0.00	-0.14	-0.16
2.26	-0.00	-0.16	0.00
2.28	-0.00	-0.16	0.00
2.30	-0.01	-0.16	-0.16
2.32	-0.01	-0.14	-0.16
2.34	-0.02	-0.16	-0.31
2.36	-0.02	-0.14	-0.16
2.38	-0.03	-0.16	-0.31
2.40	-0.03	-0.16	-0.16
2.42	-0.03	-0.18	-0.16
2.44	-0.03	-0.18	0.00
2.46	-0.03	-0.16	0.00
2.48	-0.03	-0.14	0.00
2.50	-0.03	-0.10	0.00
2.52	-0.03	-0.06	0.16
2.54	-0.03	-0.02	0.00
2.56	-0.03	0.00	0.00
2.58	-0.03	0.02	0.00
2.60	-0.03	0.00	-0.16
2.62	-0.03	0.00	0.00
2.64	-0.03	0.02	0.16
2.66	-0.03	0.04	0.16
2.68	-0.03	0.02	0.00
2.70	-0.02	0.06	0.31
2.72	-0.02	0.08	0.16
2.74	-0.01	0.10	0.16
2.76	-0.01	0.16	0.31
2.78	-0.00	0.18	0.16
2.80	0.00	0.18	0.16
2.82	0.00	0.18	0.16
2.84	0.01	0.20	0.16
2.86	0.01	0.16	0.00
2.88	0.00	0.12	-0.16
2.90	0.01	0.12	0.16
2.92	0.01	0.10	0.16
2.94	0.01	0.10	0.16
2.96	0.02	0.10	0.16
2.98	0.02	0.10	0.16
3.00	0.02	0.06	-0.16
3.02	0.02	0.06	0.00
3.04	0.02	0.10	0.16
3.06	0.02	0.08	0.00
3.08	0.02	0.04	-0.16
3.10	0.02	0.02	0.00
3.12	0.02	0.00	0.00
3.14	0.02	0.00	0.16
3.16	0.02	0.00	-0.16
3.18	0.01	-0.04	-0.31
3.20	0.00	-0.10	-0.31
3.22	-0.01	-0.16	-0.47
3.24	-0.01	-0.16	-0.16
3.26	-0.02	-0.20	-0.31
3.28	-0.02	-0.24	-0.31
3.30	-0.03	-0.29	-0.31
3.32	-0.03	-0.29	-0.16
3.34	-0.03	-0.27	-0.16
3.36	-0.04	-0.26	-0.16
3.38	-0.04	-0.20	0.00
3.40	-0.04	-0.20	-0.16
3.42	-0.04	-0.14	0.16
3.44	-0.03	-0.08	0.16
3.46	-0.04	-0.06	-0.16
3.48	-0.04	-0.08	-0.31
3.50	-0.05	-0.08	-0.16
3.52	-0.05	-0.06	0.00
3.54	-0.05	-0.06	0.00
3.56	-0.05	-0.06	-0.16
3.58	-0.05	-0.08	0.00
3.60	-0.05	-0.08	0.16
3.62	-0.04	-0.04	0.16
3.64	-0.03	0.06	0.47
3.66	-0.03	0.12	0.31
3.68	-0.02	0.16	0.31
3.70	-0.02	0.20	0.31
3.72	-0.01	0.26	0.31
3.74	-0.00	0.29	0.31
3.76	0.00	0.31	0.31
3.78	0.01	0.31	0.16
3.80	0.01	0.26	0.00
3.82	0.01	0.24	0.16
3.84	0.01	0.22	0.16
3.86	0.02	0.20	0.16
3.88	0.02	0.18	0.16
3.90	0.02	0.16	0.16
3.92	0.03	0.16	0.31
3.94	0.03	0.14	0.00
3.96	0.03	0.14	0.00
3.98	0.03	0.10	-0.16
4.00	0.02	0.06	-0.16
4.02	0.02	0.04	0.00
4.04	0.02	-0.02	-0.31
4.06	0.01	-0.06	-0.16
4.08	0.01	-0.12	-0.16
4.10	0.01	-0.12	0.00
4.12	0.02	-0.08	0.31
4.14	0.01	-0.08	-0.16
4.16	0.01	-0.10	-0.31
4.18	-0.00	-0.16	-0.47
4.20	-0.01	-0.16	-0.31
4.22	-0.02	-0.18	-0.31
4.24	-0.02	-0.18	-0.16
4.26	-0.02	-0.20	-0.16
4.28	-0.03	-0.26	-0.16
4.30	-0.03	-0.26	-0.16
4.32	-0.03	-0.22	0.00
4.34	-0.03	-0.14	0.16
4.36	-0.02	-0.08	0.16
4.38	-0.02	-0.02	0.16
4.40	-0.02	0.02	0.16
4.42	-0.02	0.04	0.00
4.44	-0.02	0.06	0.00
4.46	-0.01	0.10	0.16
4.48	-0.01	0.10	0.00
4.50	-0.01	0.08	0.00
4.52	-0.01	0.06	0.00
4.54	-0.01	0.04	0.00
4.56	-0.01	0.04	0.16
4.58	-0.01	0.06	0.16
4.60	-0.00	0.08	0.16
4.62	0.00	0.08	0.16
4.64	0.00	0.08	0.00
4.66	0.00	0.10	0.16
4.68	0.01	0.12	0.16
4.70	0.01	0.14	0.16
4.72	0.01	0.14	0.16
4.74	0.02	0.14	0.16
4.76	0.02	0.12	0.00
4.78	0.02	0.14	0.31
4.80	0.02	0.14	0.00
4.82	0.02	0.12	0.00
4.84	0.02	0.08	-0.16
4.86	0.02	0.04	-0.16
4.88	0.02	0.02	0.00
4.90	0.01	-0.02	-0.16
4.92	0.01	-0.02	0.00
4.94	0.01	-0.06	0.00
4.96	0.01	-0.06	0.00
4.98	0.01	-0.06	0.00
5.00	0.01	-0.04	0.00
5.02	0.01	-0.02	0.00
5.04	0.01	-0.02	0.00
5.06	0.01	-0.02	-0.16
5.08	0.01	-0.02	0.00
5.10	0.01	-0.04	-0.16
5.12	0.01	-0.04	0.00
5.14	0.00	-0.06	-0.16
5.16	0.00	-0.08	-0.16
5.18	0.00	-0.08	0.00
5.20	-0.00	-0.10	-0.16
5.22	0.00	-0.06	0.16
5.24	-0.00	-0.08	-0.16
5.26	-0.01	-0.08	-0.16
5.28	-0.01	-0.10	-0.16
5.30	-0.02	-0.12	-0.31
5.32	-0.01	-0.08	0.16
5.34	-0.02	-0.10	-0.16
5.36	-0.02	-0.10	-0.16
5.38	-0.02	-0.14	-0.16
5.40	-0.02	-0.12	0.00
5.42	-0.02	-0.08	0.16
5.44	-0.02	-0.06	0.00
5.46	-0.02	-0.04	-0.16
5.48	-0.02	-0.06	0.00
5.50	-0.03	-0.06	-0.16
5.52	-0.02	-0.02	0.16
5.54	-0.02	0.02	0.16
5.56	-0.02	0.04	0.16
5.58	-0.01	0.04	0.16
5.60	-0.01	0.08	0.31
5.62	0.00	0.14	0.31
5.64	0.01	0.18	0.31
5.66	0.01	0.24	0.31
5.68	0.02	0.24	0.16
5.70	0.02	0.24	0.16
5.72	0.02	0.24	0.16
5.74	0.03	0.24	0.16
5.76	0.03	0.22	0.16
5.78	0.03	0.18	0.00
5.80	0.03	0.14	0.00
5.82	0.03	0.12	0.16
5.84	0.03	0.12	0.16
5.86	0.03	0.10	0.00
5.88	0.04	0.12	0.31
5.90	0.04	0.12	0.16
5.92	0.04	0.08	-0.16
5.94	0.03	0.04	-0.31
5.96	0.03	0.00	-0.31
5.98	0.03	-0.04	-0.16
6.00	0.02	-0.08	-0.16
6.02	0.02	-0.10	-0.16
6.04	0.02	-0.16	-0.16
6.06	0.01	-0.20	-0.16
6.08	0.01	-0.18	0.00
6.10	0.01	-0.14	0.00
6.12	0.01	-0.10	0.00
